STATISTIC,Statistic Label,TLIST(A1),Census Year,C04167V04938,Electoral Divisions,UNIT, VALUE 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d89-13a3-e055-000000000001,"Inns Quay B, Dublin City",Number, 345.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d8a-13a3-e055-000000000001,"Inns Quay C, Dublin City",Number, 200.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d8b-13a3-e055-000000000001,"Kilmainham A, Dublin City",Number, 120.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d8c-13a3-e055-000000000001,"Kilmainham B, Dublin City",Number, 450.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d8d-13a3-e055-000000000001,"Kilmainham C, Dublin City",Number, 584.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d97-13a3-e055-000000000001,"Kilmore A, Dublin City",Number, 133.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d98-13a3-e055-000000000001,"Kilmore B, Dublin City",Number, 67.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d8e-13a3-e055-000000000001,"Kilmore C, Dublin City",Number, 37.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d96-13a3-e055-000000000001,"Kilmore D, Dublin City",Number, 119.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d99-13a3-e055-000000000001,"Kimmage A, Dublin City",Number, 78.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9a-13a3-e055-000000000001,"Kimmage B, Dublin City",Number, 199.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9b-13a3-e055-000000000001,"Kimmage C, Dublin City",Number, 691.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9c-13a3-e055-000000000001,"Kimmage D, Dublin City",Number, 318.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9d-13a3-e055-000000000001,"Kimmage E, Dublin City",Number, 351.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9e-13a3-e055-000000000001,"Kylemore, Dublin City",Number, 60.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d9f-13a3-e055-000000000001,"Mansion House A, Dublin City",Number, 256.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da0-13a3-e055-000000000001,"Mansion House B, Dublin City",Number, 123.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da1-13a3-e055-000000000001,"Merchants Quay A, Dublin City",Number, 122.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da2-13a3-e055-000000000001,"Merchants Quay B, Dublin City",Number, 396.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da3-13a3-e055-000000000001,"Merchants Quay C, Dublin City",Number, 284.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da4-13a3-e055-000000000001,"Merchants Quay D, Dublin City",Number, 410.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da5-13a3-e055-000000000001,"Merchants Quay E, Dublin City",Number, 304.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da6-13a3-e055-000000000001,"Merchants Quay F, Dublin City",Number, 235.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da7-13a3-e055-000000000001,"Mountjoy A, Dublin City",Number, 232.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1da8-13a3-e055-000000000001,"Mountjoy B, Dublin City",Number, 153.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db2-13a3-e055-000000000001,"North City, Dublin City",Number, 288.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db3-13a3-e055-000000000001,"North Dock A, Dublin City",Number, 176.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db4-13a3-e055-000000000001,"North Dock B, Dublin City",Number, 933.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db5-13a3-e055-000000000001,"North Dock C, Dublin City",Number, 294.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db6-13a3-e055-000000000001,"Pembroke East A, Dublin City",Number, 391.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db7-13a3-e055-000000000001,"Pembroke East B, Dublin City",Number, 697.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db8-13a3-e055-000000000001,"Pembroke East C, Dublin City",Number, 855.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1db9-13a3-e055-000000000001,"Pembroke East D, Dublin City",Number, 946.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dba-13a3-e055-000000000001,"Pembroke East E, Dublin City",Number, 714.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dbb-13a3-e055-000000000001,"Pembroke West A, Dublin City",Number, 751.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dbc-13a3-e055-000000000001,"Pembroke West B, Dublin City",Number, 547.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dbd-13a3-e055-000000000001,"Pembroke West C, Dublin City",Number, 658.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dbe-13a3-e055-000000000001,"Phoenix Park, Dublin City",Number, 263.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dcc-13a3-e055-000000000001,"Priorswood A, Dublin City",Number, 50.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dcd-13a3-e055-000000000001,"Priorswood B, Dublin City",Number, 63.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dca-13a3-e055-000000000001,"Priorswood C, Dublin City",Number, 127.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dcb-13a3-e055-000000000001,"Priorswood D, Dublin City",Number, 55.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dce-13a3-e055-000000000001,"Priorswood E, Dublin City",Number, 131.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dcf-13a3-e055-000000000001,"Raheny-Foxfield, Dublin City",Number, 278.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd0-13a3-e055-000000000001,"Raheny-Greendale, Dublin City",Number, 184.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd1-13a3-e055-000000000001,"Raheny-St. Assam, Dublin City",Number, 600.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd2-13a3-e055-000000000001,"Rathfarnham, Dublin City",Number," 1,257.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd3-13a3-e055-000000000001,"Rathmines East A, Dublin City",Number, 916.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd4-13a3-e055-000000000001,"Rathmines East B, Dublin City",Number," 1,225.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd5-13a3-e055-000000000001,"Rathmines East C, Dublin City",Number, 679.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd6-13a3-e055-000000000001,"Rathmines East D, Dublin City",Number, 521.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd7-13a3-e055-000000000001,"Rathmines West A, Dublin City",Number, 979.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dd8-13a3-e055-000000000001,"Rathmines West B, Dublin City",Number, 558.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de6-13a3-e055-000000000001,"Rathmines West C, Dublin City",Number, 533.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de7-13a3-e055-000000000001,"Rathmines West D, Dublin City",Number, 525.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de8-13a3-e055-000000000001,"Rathmines West E, Dublin City",Number, 677.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de9-13a3-e055-000000000001,"Rathmines West F, Dublin City",Number, 569.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dea-13a3-e055-000000000001,"Rotunda A, Dublin City",Number, 268.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1deb-13a3-e055-000000000001,"Rotunda B, Dublin City",Number, 148.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dec-13a3-e055-000000000001,"Royal Exchange A, Dublin City",Number, 297.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ded-13a3-e055-000000000001,"Royal Exchange B, Dublin City",Number, 89.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dee-13a3-e055-000000000001,"Saint Kevin's, Dublin City",Number, 579.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1def-13a3-e055-000000000001,"South Dock, Dublin City",Number, 943.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df0-13a3-e055-000000000001,"Terenure A, Dublin City",Number, 876.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df1-13a3-e055-000000000001,"Terenure B, Dublin City",Number, 726.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df2-13a3-e055-000000000001,"Terenure C, Dublin City",Number, 336.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df3-13a3-e055-000000000001,"Terenure D, Dublin City",Number, 157.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df4-13a3-e055-000000000001,"Ushers A, Dublin City",Number, 765.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df5-13a3-e055-000000000001,"Ushers B, Dublin City",Number, 118.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df6-13a3-e055-000000000001,"Ushers C, Dublin City",Number, 236.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df7-13a3-e055-000000000001,"Ushers D, Dublin City",Number, 211.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1df8-13a3-e055-000000000001,"Ushers E, Dublin City",Number, 148.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e05-13a3-e055-000000000001,"Ushers F, Dublin City",Number, 596.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e06-13a3-e055-000000000001,"Walkinstown A, Dublin City",Number, 138.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e07-13a3-e055-000000000001,"Walkinstown B, Dublin City",Number, 138.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e08-13a3-e055-000000000001,"Walkinstown C, Dublin City",Number, 169.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e09-13a3-e055-000000000001,"Whitehall A, Dublin City",Number, 542.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e0a-13a3-e055-000000000001,"Whitehall B, Dublin City",Number, 538.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e0b-13a3-e055-000000000001,"Whitehall C, Dublin City",Number, 269.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e0c-13a3-e055-000000000001,"Whitehall D, Dublin City",Number, 520.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e0d-13a3-e055-000000000001,"Wood Quay A, Dublin City",Number, 172.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e0e-13a3-e055-000000000001,"Wood Quay B, Dublin City",Number, 497.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e23-13a3-e055-000000000001,"Ballinascorney, South Dublin",Number, 51.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e2a-13a3-e055-000000000001,"Ballyboden, South Dublin",Number, 847.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ce0-13a3-e055-000000000001,"Bohernabreena, South Dublin",Number, 337.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d02-13a3-e055-000000000001,"Clondalkin Village, South Dublin",Number, 569.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cfc-13a3-e055-000000000001,"Clondalkin-Ballymount, South Dublin",Number, 100.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cfd-13a3-e055-000000000001,"Clondalkin-Cappaghmore, South Dublin",Number, 156.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cfe-13a3-e055-000000000001,"Clondalkin-Dunawley, South Dublin",Number, 493.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cff-13a3-e055-000000000001,"Clondalkin-Monastery, South Dublin",Number, 721.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d00-13a3-e055-000000000001,"Clondalkin-Moorfield, South Dublin",Number, 237.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d01-13a3-e055-000000000001,"Clondalkin-Rowlagh, South Dublin",Number, 90.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d5f-13a3-e055-000000000001,"Edmondstown, South Dublin",Number, 653.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d60-13a3-e055-000000000001,"Firhouse Village, South Dublin",Number," 1,075.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d61-13a3-e055-000000000001,"Firhouse-Ballycullen, South Dublin",Number," 1,108.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1d78-13a3-e055-000000000001,"Firhouse-Knocklyon, South Dublin",Number, 632.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dc8-13a3-e055-000000000001,"Lucan Heights, South Dublin",Number, 960.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dc7-13a3-e055-000000000001,"Lucan-Esker, South Dublin",Number," 2,509.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dde-13a3-e055-000000000001,"Lucan-St. Helens, South Dublin",Number," 1,647.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de2-13a3-e055-000000000001,"Newcastle, South Dublin",Number, 537.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de3-13a3-e055-000000000001,"Palmerston Village, South Dublin",Number, 387.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1de4-13a3-e055-000000000001,"Palmerston West, South Dublin",Number, 620.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1dff-13a3-e055-000000000001,"Rathcoole, South Dublin",Number, 694.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e04-13a3-e055-000000000001,"Rathfarnham Village, South Dublin",Number, 616.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e00-13a3-e055-000000000001,"Rathfarnham-Ballyroan, South Dublin",Number, 475.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e01-13a3-e055-000000000001,"Rathfarnham-Butterfield, South Dublin",Number, 690.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e02-13a3-e055-000000000001,"Rathfarnham-Hermitage, South Dublin",Number, 842.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e03-13a3-e055-000000000001,"Rathfarnham-St. Enda's, South Dublin",Number, 678.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e16-13a3-e055-000000000001,"Saggart, South Dublin",Number, 321.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb3-13a3-e055-000000000001,"Tallaght-Avonbeg, South Dublin",Number, 52.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb4-13a3-e055-000000000001,"Tallaght-Belgard, South Dublin",Number, 142.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb5-13a3-e055-000000000001,"Tallaght-Fettercairn, South Dublin",Number, 450.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb6-13a3-e055-000000000001,"Tallaght-Glenview, South Dublin",Number, 94.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb7-13a3-e055-000000000001,"Tallaght-Jobstown, South Dublin",Number, 622.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cb8-13a3-e055-000000000001,"Tallaght-Killinardan, South Dublin",Number, 101.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cca-13a3-e055-000000000001,"Tallaght-Kilnamanagh, South Dublin",Number, 255.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ccb-13a3-e055-000000000001,"Tallaght-Kiltipper, South Dublin",Number, 345.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ccc-13a3-e055-000000000001,"Tallaght-Kingswood, South Dublin",Number, 258.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ccd-13a3-e055-000000000001,"Tallaght-Millbrook, South Dublin",Number, 184.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cce-13a3-e055-000000000001,"Tallaght-Oldbawn, South Dublin",Number, 303.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ccf-13a3-e055-000000000001,"Tallaght-Springfield, South Dublin",Number, 495.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd0-13a3-e055-000000000001,"Tallaght-Tymon, South Dublin",Number, 266.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd6-13a3-e055-000000000001,"Templeogue Village, South Dublin",Number, 404.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd1-13a3-e055-000000000001,"Templeogue-Cypress, South Dublin",Number, 512.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd2-13a3-e055-000000000001,"Templeogue-Kimmage Manor, South Dublin",Number, 967.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd3-13a3-e055-000000000001,"Templeogue-Limekiln, South Dublin",Number, 363.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd4-13a3-e055-000000000001,"Templeogue-Orwell, South Dublin",Number, 316.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd5-13a3-e055-000000000001,"Templeogue-Osprey, South Dublin",Number, 366.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cd7-13a3-e055-000000000001,"Terenure-Cherryfield, South Dublin",Number, 192.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ce6-13a3-e055-000000000001,"Terenure-Greentrees, South Dublin",Number, 387.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ce7-13a3-e055-000000000001,"Terenure-St. James, South Dublin",Number, 180.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1eef-13a3-e055-000000000001,"Airport, Fingal",Number, 539.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ef0-13a3-e055-000000000001,"Balbriggan Rural, Fingal",Number," 2,357.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ef1-13a3-e055-000000000001,"Balbriggan Urban, Fingal",Number," 1,451.00 "
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1ef2-13a3-e055-000000000001,"Baldoyle, Fingal",Number, 686.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e22-13a3-e055-000000000001,"Balgriffin, Fingal",Number, 341.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e33-13a3-e055-000000000001,"Ballyboghil, Fingal",Number, 199.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1e35-13a3-e055-000000000001,"Balscadden, Fingal",Number, 209.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cc5-13a3-e055-000000000001,"Blanchardstown-Abbotstown, Fingal",Number, 534.00 
F1008C03,Birthplace elsewhere in Ireland (Republic),2022,2022,2ae19629-1cc6-13a3-e055-000000000001,"Blanchardstown-Blakestown, Fingal",Number," 2,585.00 "
